TargetID	TargetName	SMILES	AnalogSeriesID	pKi
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cc6cc[nH]c6cc5F)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])OCC8(CCN(CC8)C9CC9)F)C	6520	10.77
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cc6cc[nH]c6cc5F)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])OCC8CCOCC8)C	6520	10.17
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cc6cc[nH]c6cc5F)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])OCC8COCCO8)C	6520	10.43
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(c(c5)Cl)N)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	9694	10.72
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(c(c5)Cl)N)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9694	10.41
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(c(c5)Cl)N)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	9694	10.14
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	12024	9.82
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN(C)C)C	12024	9.9
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5Cl)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	12013	9.66
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5Cl)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	12013	9.67
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5Cl)O)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	13118	10.13
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(cc5Cl)O)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	13118	10.57
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)N)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	9794	9.73
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)N)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9794	8.91
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)NC6CC6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCC8CCOCC8)C	9794	8.27
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)NCC(F)(F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9794	7.31
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)NCC(F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCC(CC7)OC)C	9794	6.48
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)NCC(F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9794	7.24
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)NS(=O)(=O)C)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9794	8.55
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)O)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9794	7.76
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc(nc5)OCc6ccccc6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCC8CCOCC8)C	9794	7.1
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc6c(c5)c(c[nH]6)Cl)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCN(CC8)C9CCOCC9)C	13083	9.95
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc6c(c5)c(c[nH]6)Cl)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCC8CCOCC8)C	13083	9.44
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc6c(c5)sc(n6)N)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCN(CC8)C)C	13085	8.96
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccc6c(c5)sc(n6)N)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCN(CC8)C9CCOCC9)C	13085	8.98
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7(CCN(CC7)C)C)C	9694	9.3
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCC(CC7)N(C)C)C	9694	10.08
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCC(CC7)N8CCOCC8)C	9694	9.82
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(C7)C)C	9694	9.33
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	9694	10.15
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CC8)C	9694	9.81
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCCC8)C	9694	10.17
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	9694	10.52
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CC(=O)N(C)C)C	9694	10.44
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CC8CC8)C	9694	10.27
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCCc8ccccc8)C	9694	9.26
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCN8CCOCC8)C	9694	10.11
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCO)C	9694	10.32
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCOC)C	9694	10.72
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCOCCOC)C	9694	10.44
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCc8ccccc8)C	9694	9.16
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7(CCOCC7)N)C	9694	9.63
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCN(CC7)C)C	9694	10.21
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)C	9694	10.19
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN(C)C)C	9694	10.15
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCN(CC7)C)C	9694	10.28
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	9694	10.19
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCN7CCOCC7)C	9694	9.32
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	15567	10.38
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CC8)C	15567	9.68
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	15567	10.49
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN(C)C)C	15567	10.8
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	15567	10.44
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCN7CCOCC7)C	15567	9.97
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)O)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	20241	9.62
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)OC)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	20241	10.09
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5)c6ccc[nH]6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCN(CC8)C)C	20241	9.66
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5Cl)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	12544	10.43
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5Cl)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	12544	9.76
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	171	9.9
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCCC7)C	171	10.52
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	171	9.97
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCN7CCOCC7)C	171	9.12
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C)C	12864	10.33
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CC8)C	12864	10.09
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCCC8)C	12864	10.26
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	12864	10.21
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CC=C)C	12864	10.4
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CCF)C	12864	9.65
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)Cc8ccsc8)C	12864	9.75
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCN(CC7)C)C	12864	10.46
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	12864	10.18
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc(c5F)F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCN7CCOCC7)C	12864	10.17
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5CC(=O)N6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCC(CC8)N9CCOCC9)C	110	10.55
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5CC(=O)N6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NC8CCN(CC8)C)C	110	10.77
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5CC(=O)N6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCC8CCOCC8)C	110	10.38
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5CC(=O)N6)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCCOC)C	110	10.54
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5c(c[nH]6)CN7CCN(CC7)C)C(=O)NS(=O)(=O)c8ccc(c(c8)[N+](=O)[O-])NCCCN(C)C)C	12494	10.51
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cccc6c5c(cn6CN7CCN(CC7)C)CN8CCN(CC8)C)C(=O)NS(=O)(=O)c9ccc(c(c9)[N+](=O)[O-])NCCCN(C)C)C	12494	9.43
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CC(N(C(C7)(C)C)C)(C)C)C	21469	10.28
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CC8)C	21469	9.28
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCCC8)C	21469	10.14
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CCOCC8)C	21469	10.38
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)CC8CC8)C	21469	10.14
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7(CCN(CC7)C)O)C	21469	10.62
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7(CCOCC7)CO)C	21469	9.17
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7(CCOCC7)N)C	21469	9.26
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN(C)C)C	21469	10.44
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCNC(=O)C7)C	21469	9.92
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5Cl)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCCCN7CCOCC7)C	21469	9.91
CHEMBL4860	Apoptosis regulator Bcl-2	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5ccccc5F)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NC7CCN(CC7)C8CC8)C	17227	9.96
